block,trial,event,eyelink_timestamp,psychopy_timestamp,cpu,ram,pupil_baseline_min,pupil_baseline_mean,pupil_baseline_max,old_pupil_sample,pupil_velocity,new_pupil_sample,cue
1,4,stimulus,27337811477.756565,2.0713539082207717,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27337813553.661434,2.0734311940032057,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,1.0,1812.0,blue
1,4,stimulus,27337815627.788204,2.0755062657699455,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27337817699.31244,2.077578846772667,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27337819779.00619,2.0796569628000725,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,0.0,1813.0,blue
1,4,stimulus,27337821846.13035,2.0817262228229083,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,1.0,1813.0,blue
1,4,stimulus,27337823913.08774,2.0837924385850783,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1814.0,0.0,1814.0,blue
1,4,stimulus,27337825987.005985,2.0858655731135514,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1814.0,1.0,1814.0,blue
1,4,stimulus,27337828020.005867,2.0878994091181085,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1814.0,0.0,1814.0,blue
1,4,stimulus,27337830089.965748,2.0899813996220473,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1814.0,0.0,1814.0,blue
1,4,stimulus,27337832170.286434,2.0920484456582926,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1814.0,0.0,1814.0,blue
1,4,stimulus,27337834242.460705,2.094119642919395,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27337836311.83149,2.0961883494455833,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,-2.0,1812.0,blue
1,4,stimulus,27337838379.29486,2.0982556722010486,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27337840449.768963,2.100339599972358,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,0.0,1811.0,blue
1,4,stimulus,27337842540.653584,2.1024177159997635,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,-1.0,1812.0,blue
1,4,stimulus,27337844568.040512,2.104445463512093,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,1.0,1813.0,blue
1,4,stimulus,27337846638.4197,2.1065155537799,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,1.0,1813.0,blue
1,4,stimulus,27337848712.531307,2.1086008652928285,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,0.0,1813.0,blue
1,4,stimulus,27337850792.08068,2.1106673578033224,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1815.0,0.0,1815.0,blue
1,4,stimulus,27337852856.559067,2.1127305293339305,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1815.0,2.0,1815.0,blue
1,4,stimulus,27337854930.887886,2.1148053243523464,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,0.0,1810.0,blue
1,4,stimulus,27337857007.89013,2.116882056609029,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,-5.0,1810.0,blue
1,4,stimulus,27337859080.072327,2.1189535306184553,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,0.0,1810.0,blue
1,4,stimulus,27337861107.65088,2.120980724634137,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,0.0,1811.0,blue
1,4,stimulus,27337863177.97786,2.1230508149019442,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,1.0,1812.0,blue
1,4,stimulus,27337865240.5983,2.125113156187581,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,1.0,1812.0,blue
1,4,stimulus,27337867311.246334,2.1271826929296367,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27337869350.521408,2.12922151046223,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,0.0,1813.0,blue
1,4,stimulus,27337871418.17098,2.1312888332176954,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,1.0,1813.0,blue
1,4,stimulus,27337873507.60756,2.133379403006984,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27337875582.155407,2.1354530910030007,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,-1.0,1812.0,blue
1,4,stimulus,27337877654.5923,2.1375251185381785,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27337879733.000454,2.13960323453648,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27337881814.580444,2.14170349057531,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27337883884.10746,2.143752547824988,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1816.0,0.0,1816.0,blue
1,4,stimulus,27337885953.32531,2.1458212543511763,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1817.0,4.0,1817.0,blue
1,4,stimulus,27337888029.238804,2.1478974331112113,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1817.0,1.0,1817.0,blue
1,4,stimulus,27337890102.29403,2.149969460646389,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1817.0,0.0,1817.0,blue
1,4,stimulus,27337892132.29403,2.1519985919003375,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1817.0,0.0,1817.0,blue
1,4,stimulus,27337894219.657185,2.154087777918903,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1816.0,0.0,1816.0,blue
1,4,stimulus,27337896281.86404,2.1561509494495112,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1815.0,-1.0,1815.0,blue
1,4,stimulus,27337898348.22676,2.1582182722049765,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,-1.0,1812.0,blue
1,4,stimulus,27337900416.082226,2.1602869787311647,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,-3.0,1812.0,blue
1,4,stimulus,27337902474.84058,2.162347382749431,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1815.0,0.0,1815.0,blue
1,4,stimulus,27337904526.783768,2.164399484259775,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1815.0,3.0,1815.0,blue
1,4,stimulus,27337906599.50809,2.1664720652624965,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1815.0,0.0,1815.0,blue
1,4,stimulus,27337908668.35793,2.1685407717886847,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1814.0,0.0,1814.0,blue
1,4,stimulus,27337910741.19077,2.1706141830654815,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1814.0,-1.0,1814.0,blue
1,4,stimulus,27337912824.126953,2.1726958968210965,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1816.0,0.0,1816.0,blue
1,4,stimulus,27337914893.044415,2.1747651568439323,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1816.0,2.0,1816.0,blue
1,4,stimulus,27337916971.863525,2.1768435496196616,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1816.0,0.0,1816.0,blue
1,4,stimulus,27337919040.806255,2.1789130863908213,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1814.0,0.0,1814.0,blue
1,4,stimulus,27337921107.73013,2.180979578901315,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,-2.0,1813.0,blue
1,4,stimulus,27337923176.655525,2.1830482853983995,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,-1.0,1812.0,blue
1,4,stimulus,27337925247.882416,2.185118929191958,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,-1.0,1811.0,blue
1,4,stimulus,27337927313.284767,2.187185144954128,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,-1.0,1811.0,blue
1,4,stimulus,27337929377.69907,2.189249146700604,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,0.0,1811.0,blue
1,4,stimulus,27337931447.02509,2.1913358419842552,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27337933534.384586,2.19340648574871,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,-3.0,1808.0,blue
1,4,stimulus,27337935617.616894,2.1954893065267242,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27337937672.204556,2.197543622023659,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27337939727.800465,2.1995987677946687,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1809.0,0.0,1809.0,blue
1,4,stimulus,27337941812.164455,2.201688230561558,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,1.0,1808.0,blue
1,4,stimulus,27337943898.81594,2.203768837352982,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,-1.0,1808.0,blue
1,4,stimulus,27337945942.719624,2.2058112526137847,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27337948027.86523,2.2078960106300656,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,0.0,1810.0,blue
1,4,stimulus,27337950096.627926,2.209965824149549,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,2.0,1810.0,blue
1,4,stimulus,27337952179.555367,2.2120469844085164,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1809.0,0.0,1809.0,blue
1,4,stimulus,27337954245.204258,2.2141118164290674,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,-1.0,1808.0,blue
1,4,stimulus,27337956313.720173,2.2161796926811803,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,-1.0,1808.0,blue
1,4,stimulus,27337958378.24577,2.2182439712050837,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1807.0,0.0,1807.0,blue
1,4,stimulus,27337960448.520855,2.2203276222280692,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1807.0,-1.0,1807.0,blue
1,4,stimulus,27337962539.95044,2.2224062917521223,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27337964613.53143,2.2244794262805954,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,1.0,1808.0,blue
1,4,stimulus,27337966688.9208,2.226554498047335,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27337968762.142384,2.2286273557983804,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27337970843.599537,2.230707132315729,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27337972908.927547,2.232771410839632,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27337974979.168995,2.234841777855763,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1809.0,0.0,1809.0,blue
1,4,stimulus,27337977056.325615,2.236918510112446,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1809.0,1.0,1809.0,blue
1,4,stimulus,27337979124.439102,2.238987216638634,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1809.0,0.0,1809.0,blue
1,4,stimulus,27337981189.59032,2.241052048659185,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1809.0,0.0,1809.0,blue
1,4,stimulus,27337983258.598515,2.243121031933697,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,0.0,1810.0,blue
1,4,stimulus,27337985328.566544,2.2451905687048566,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,1.0,1810.0,blue
1,4,stimulus,27337987396.075214,2.247257614711998,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27337989484.57371,2.2493481844721828,13.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,-2.0,1808.0,blue
1,4,stimulus,27338002887.765938,2.2627464839606546,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27338004969.19062,2.2648265372263268,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27338007043.406807,2.2669005019997712,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27338009116.69867,2.2689736365282442,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27338011165.804695,2.2710229705262464,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1809.0,0.0,1809.0,blue
1,4,stimulus,27338013150.2686,2.2730072682898026,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1809.0,1.0,1809.0,blue
1,4,stimulus,27338015203.90323,2.2750610303191934,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27338017256.605164,2.277112301584566,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,3.0,1812.0,blue
1,4,stimulus,27338019329.01306,2.2791837755939923,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,0.0,1813.0,blue
1,4,stimulus,27338021401.3528,2.2812555263517424,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,1.0,1812.0,blue
1,4,stimulus,27338023493.425743,2.2833521846332587,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,-1.0,1812.0,blue
1,4,stimulus,27338025570.07723,2.285426149406703,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1818.0,0.0,1818.0,blue
1,4,stimulus,27338027598.175682,2.28745445041568,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1818.0,6.0,1818.0,blue
1,4,stimulus,27338029686.912167,2.2895428061892744,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1818.0,0.0,1818.0,blue
1,4,stimulus,27338031761.633923,2.291617877956014,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1819.0,0.0,1819.0,blue
1,4,stimulus,27338033867.421246,2.2937258829770144,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1819.0,1.0,1819.0,blue
1,4,stimulus,27338035938.958164,2.295795419748174,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1816.0,0.0,1816.0,blue
1,4,stimulus,27338038016.919003,2.2978735357464757,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1816.0,-3.0,1816.0,blue
1,4,stimulus,27338040086.560623,2.299943626014283,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1814.0,0.0,1814.0,blue
1,4,stimulus,27338042169.68941,2.302024786302354,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1814.0,-2.0,1814.0,blue
1,4,stimulus,27338044196.595623,2.304051980288932,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1815.0,0.0,1815.0,blue
1,4,stimulus,27338046266.48371,2.3061217938084155,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1815.0,1.0,1815.0,blue
1,4,stimulus,27338048336.654037,2.3081921608245466,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1815.0,0.0,1815.0,blue
1,4,stimulus,27338050410.120956,2.3102652953530196,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1815.0,0.0,1815.0,blue
1,4,stimulus,27338052493.79854,2.3123511603625957,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1815.0,0.0,1815.0,blue
1,4,stimulus,27338054461.102566,2.3143290928856004,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,0.0,1813.0,blue
1,4,stimulus,27338056544.160515,2.3164005668950267,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,-2.0,1813.0,blue
1,4,stimulus,27338058617.897305,2.318474808416795,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27338060647.919357,2.3205036629224196,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,-1.0,1811.0,blue
1,4,stimulus,27338062720.32097,2.322576243954245,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,-1.0,1811.0,blue
1,4,stimulus,27338064803.51455,2.32465795770986,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,0.0,1811.0,blue
1,4,stimulus,27338066879.524258,2.326733859721571,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27338069034.893772,2.3288894657744095,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,1.0,1813.0,blue
1,4,stimulus,27338071016.2959,2.3308701657806523,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,1.0,1813.0,blue
1,4,stimulus,27338073078.129982,2.332931123295566,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27338075146.02738,2.334998722799355,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,-1.0,1812.0,blue
1,4,stimulus,27338077311.626835,2.3371653988433536,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,0.0,1811.0,blue
1,4,stimulus,27338079293.0943,2.339146929094568,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,-1.0,1812.0,blue
1,4,stimulus,27338081365.492413,2.3412178496073466,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,1.0,1812.0,blue
1,4,stimulus,27338083464.762566,2.3433192126394715,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27338085527.227314,2.3453796166577376,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,0.0,1811.0,blue
1,4,stimulus,27338087601.602768,2.3474535814020783,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,-1.0,1811.0,blue
1,4,stimulus,27338089678.630714,2.349531143932836,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,0.0,1811.0,blue
1,4,stimulus,27338091753.4981,2.351606215699576,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1809.0,0.0,1809.0,blue
1,4,stimulus,27338093851.208138,2.3537034274777398,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1809.0,-2.0,1809.0,blue
1,4,stimulus,27338095942.052696,2.3557953809795436,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,0.0,1810.0,blue
1,4,stimulus,27338098019.95164,2.357873773755273,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,1.0,1810.0,blue
1,4,stimulus,27338100092.95261,2.3599463547870982,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1809.0,0.0,1809.0,blue
1,4,stimulus,27338102153.91356,2.3620050982863177,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1807.0,-1.0,1807.0,blue
1,4,stimulus,27338104223.935287,2.364074911805801,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1807.0,-2.0,1807.0,blue
1,4,stimulus,27338106291.876583,2.366142788087018,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1807.0,0.0,1807.0,blue
1,4,stimulus,27338108360.779053,2.368211771332426,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1809.0,0.0,1809.0,blue
1,4,stimulus,27338110434.223473,2.370284905860899,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,2.0,1810.0,blue
1,4,stimulus,27338112524.539,2.3723757523694076,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,1.0,1810.0,blue
1,4,stimulus,27338114599.948223,2.3744513776618987,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,0.0,1811.0,blue
1,4,stimulus,27338116669.289257,2.3765206376556307,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,1.0,1811.0,blue
1,4,stimulus,27338118743.923473,2.378595155925723,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27338120817.965004,2.380680744216079,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,-3.0,1808.0,blue
1,4,stimulus,27338122904.005703,2.382753878715448,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1808.0,0.0,1808.0,blue
1,4,stimulus,27338124977.38559,2.384827013243921,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1807.0,0.0,1807.0,blue
1,4,stimulus,27338127060.257877,2.386910110770259,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1807.0,-1.0,1807.0,blue
1,4,stimulus,27338129130.31272,2.388979370793095,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1807.0,0.0,1807.0,blue
1,4,stimulus,27338131224.906467,2.391074922052212,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1807.0,0.0,1807.0,blue
1,4,stimulus,27338133295.66834,2.3931458425649907,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1807.0,0.0,1807.0,blue
1,4,stimulus,27338135369.214973,2.395219807338435,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1807.0,0.0,1807.0,blue
1,4,stimulus,27338137415.270676,2.39726499011158,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1807.0,0.0,1807.0,blue
1,4,stimulus,27338139459.785263,2.3993093426106498,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1806.0,0.0,1806.0,blue
1,4,stimulus,27338141517.00956,2.4013686396356206,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1806.0,-1.0,1806.0,blue
1,4,stimulus,27338143591.36937,2.403443988150684,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,0.0,1810.0,blue
1,4,stimulus,27338145659.88198,2.405514355166815,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,4.0,1810.0,blue
1,4,stimulus,27338147728.36434,2.4075844454346225,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,0.0,1810.0,blue
1,4,stimulus,27338149813.497055,2.409675291943131,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,0.0,1810.0,blue
1,4,stimulus,27338151902.792973,2.411761156981811,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,0.0,1812.0,blue
1,4,stimulus,27338153974.177113,2.4138337379845325,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1812.0,2.0,1812.0,blue
1,4,stimulus,27338156047.57357,2.4159071492613293,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,0.0,1811.0,blue
1,4,stimulus,27338158119.002098,2.4179786232707556,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,-1.0,1811.0,blue
1,4,stimulus,27338160203.622055,2.4200633812870365,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,0.0,1810.0,blue
1,4,stimulus,27338162270.209614,2.422130150574958,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,-1.0,1810.0,blue
1,4,stimulus,27338164367.70542,2.4242290228430647,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,0.0,1810.0,blue
1,4,stimulus,27338166341.911312,2.426202527334681,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1810.0,0.0,1810.0,blue
1,4,stimulus,27338168408.413086,2.4282701268675737,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,0.0,1813.0,blue
1,4,stimulus,27338170426.413086,2.430287911382038,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,3.0,1813.0,blue
1,4,stimulus,27338172539.432728,2.432403665385209,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,0.0,1811.0,blue
1,4,stimulus,27338174611.244072,2.434476799913682,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,-2.0,1811.0,blue
1,4,stimulus,27338176681.33919,2.436548550671432,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1811.0,0.0,1811.0,blue
1,4,stimulus,27338178754.452408,2.438622238696553,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1815.0,0.0,1815.0,blue
1,4,stimulus,27338180839.62336,2.4407086572027765,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1815.0,4.0,1815.0,blue
1,4,stimulus,27338182845.930893,2.442713711236138,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1815.0,0.0,1815.0,blue
1,4,stimulus,27338184915.272274,2.4447843550005928,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,0.0,1813.0,blue
1,4,stimulus,27338186991.26683,2.446860257012304,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,-2.0,1813.0,blue
1,4,stimulus,27338189061.841496,2.448930624028435,15.3,33.8,1817.4787858966706,1827.2104689203925,1836.9421519441144,1813.0,0.0,1813.0,blue
