participant,session,code,expName,date,os,gpu,heap.used,heap.limit,browser,isWebcamUsed,WebcamMessage,WebcamDevice,webcamSize.px,luminance,isWindowSuccess,monitorSize.px,windowSize.px,diagonalSize.in,devicePixelRatio,isPageVisible,isFullscreen,scaling,gpuFullName,gpuType,browserFullName,browserBrand,browserVersion,osFullName,osBrand,osVersion
1164,9,P17,dotprobe_js,2018-04-05 16:35:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),27.6MB,2190MB,Chrome 65,True,Success,C922,1280x720,0.5490196078431373,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 65,Chrome,65,Windows 8.1,Microsoft Windows,8.1
1431,0,Z54,dotprobe_js,2018-04-16 21:07:00,Mac OS X 10.9.5,NVIDIA GeForce GTX 780M OpenGL Engine,27.6MB,2190MB,Chrome 64,True,Success,FaceTime,1280x720,0.4509803921568628,True,2560x1440,2560x1440,30.6,1,True,True,1,NVIDIA GeForce GTX 780M,dedicated,Chrome 64,Chrome,64,Mac OS X 10.9.5,macOS,10.9.5
1431,10,Z54,dotprobe_js,2018-05-02 17:02:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),24.5MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5686274509803921,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1431,11,Z54,dotprobe_js,2018-05-04 23:54:00,Mac OS X 10.12.6,Intel(R) Iris(TM) Graphics 650,27.6MB,2190MB,Chrome 66,True,Success,FaceTime,0x0,0.10588235294117647,True,2880x1800,1440x900,8.84,2,True,True,0.8571428571428571,Intel Iris Graphics 650,integrated,Chrome 66,Chrome,66,Mac OS X 10.12.6,macOS,10.12.6
1431,12,Z54,dotprobe_js,2018-05-08 17:09:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),24.5MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.6039215686274509,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1431,1,Z54,dotprobe_js,2018-04-20 18:53:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),27.6MB,2190MB,Chrome 65,True,Success,C922,1280x720,0.5607843137254902,True,1920x1080,1920x1080,22.95,1,True,True,0.9735714285714284,Intel HD Graphics 4600,integrated,Chrome 65,Chrome,65,Windows 8.1,Microsoft Windows,8.1
1431,2,Z54,dotprobe_js,2018-04-22 03:39:00,Mac OS X 10.12.6,Intel(R) Iris(TM) Graphics 650,27.6MB,2190MB,Chrome 66,True,Success,FaceTime,1280x720,0.6627450980392157,True,2880x1800,1440x900,8.84,2,True,True,0.8571428571428571,Intel Iris Graphics 650,integrated,Chrome 66,Chrome,66,Mac OS X 10.12.6,macOS,10.12.6
1431,3,Z54,dotprobe_js,2018-04-22 17:32:00,Mac OS X 10.12.6,Intel(R) Iris(TM) Graphics 650,27.6MB,2190MB,Chrome 66,True,Success,FaceTime,0x0,0.6588235294117647,True,2880x1800,1440x900,8.84,2,True,True,0.8571428571428571,Intel Iris Graphics 650,integrated,Chrome 66,Chrome,66,Mac OS X 10.12.6,macOS,10.12.6
1431,4,Z54,dotprobe_js,2018-04-24 17:01:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),27.6MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5725490196078431,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1431,5,Z54,dotprobe_js,2018-04-25 16:54:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),23.1MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5529411764705883,True,1920x1080,1920x1080,22.95,1,True,True,0.9735714285714284,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
1431,9,Z54,dotprobe_js,2018-05-01 16:58:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),24.5MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5882352941176471,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1446,0,K52,dotprobe_js,2018-04-12 22:27:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),23.1MB,2190MB,Chrome 65,True,Success,Integrated,1280x720,0.2392156862745098,True,1920x1080,1536x864,14.69,1.25,True,True,1,Intel HD Graphics 530,integrated,Chrome 65,Chrome,65,Windows 10,Microsoft Windows,10
1446,10,K52,dotprobe_js,2018-04-26 23:12:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),31.2MB,2190MB,Chrome 65,True,Success,Integrated,1280x720,0.4705882352941176,True,1920x1080,1536x864,14.69,1.25,True,True,1,Intel HD Graphics 530,integrated,Chrome 65,Chrome,65,Windows 10,Microsoft Windows,10
1446,11,K52,dotprobe_js,2018-04-27 22:36:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),31.2MB,2190MB,Chrome 65,True,Success,Integrated,1280x720,0.3411764705882353,True,1920x1080,1536x864,14.69,1.25,True,True,1,Intel HD Graphics 530,integrated,Chrome 65,Chrome,65,Windows 10,Microsoft Windows,10
1446,12,K52,dotprobe_js,2018-04-28 20:04:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),31.2MB,2190MB,Chrome 65,True,Success,Integrated,1280x720,0.4352941176470588,True,1920x1080,1536x864,14.69,1.25,True,True,1,Intel HD Graphics 530,integrated,Chrome 65,Chrome,65,Windows 10,Microsoft Windows,10
1446,13,K52,dotprobe_js,2018-04-30 20:12:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.6039215686274509,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1446,14,K52,dotprobe_js,2018-05-01 20:03:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),24.5MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5725490196078431,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1446,15,K52,dotprobe_js,2018-05-02 22:24:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),31.2MB,2190MB,Chrome 65,True,Success,Integrated,1280x720,0.3882352941176471,True,1920x1080,1536x864,14.69,1.25,True,True,1,Intel HD Graphics 530,integrated,Chrome 65,Chrome,65,Windows 10,Microsoft Windows,10
1446,16,K52,dotprobe_js,2018-05-03 18:16:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),31.2MB,2190MB,Chrome 65,True,Success,Integrated,1280x720,0.35294117647058826,True,1920x1080,1536x864,14.69,1.25,True,True,1,Intel HD Graphics 530,integrated,Chrome 65,Chrome,65,Windows 10,Microsoft Windows,10
1446,17,K52,dotprobe_js,2018-05-07 20:09:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),23.1MB,2190MB,Chrome 66,True,Success,Integrated,1280x720,0.3686274509803922,True,1920x1080,1536x864,14.69,1.25,True,True,1,Intel HD Graphics 530,integrated,Chrome 66,Chrome,66,Windows 10,Microsoft Windows,10
1446,18,K52,dotprobe_js,2018-05-08 19:59:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.6,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1446,1,K52,dotprobe_js,2018-04-13 22:11:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),35.1MB,2190MB,Chrome 65,True,Success,Integrated,1280x720,0.3019607843137255,True,1920x1080,1536x864,14.69,1.25,True,True,1,Intel HD Graphics 530,integrated,Chrome 65,Chrome,65,Windows 10,Microsoft Windows,10
1446,2,K52,dotprobe_js,2018-04-16 21:56:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),33.1MB,2190MB,Chrome 65,True,Success,Integrated,1280x720,0.35294117647058826,False,1920x1080,1536x864,14.69,1.25,True,True,1,Intel HD Graphics 530,integrated,Chrome 65,Chrome,65,Windows 10,Microsoft Windows,10
1446,3,K52,dotprobe_js,2018-04-17 20:00:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),27.6MB,2190MB,Chrome 65,True,Success,C922,1280x720,0.592156862745098,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 65,Chrome,65,Windows 8.1,Microsoft Windows,8.1
1446,4,K52,dotprobe_js,2018-04-18 20:02:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),24.5MB,2190MB,Chrome 65,True,Success,C922,1280x720,0.5568627450980392,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 65,Chrome,65,Windows 8.1,Microsoft Windows,8.1
1446,5,K52,dotprobe_js,2018-04-19 22:03:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),31.2MB,2190MB,Chrome 65,True,Success,Integrated,1280x720,0.3686274509803922,True,1920x1080,1536x864,14.69,1.25,True,True,1,Intel HD Graphics 530,integrated,Chrome 65,Chrome,65,Windows 10,Microsoft Windows,10
1446,6,K52,dotprobe_js,2018-04-20 22:27:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),31.2MB,2190MB,Chrome 65,True,Success,Integrated,1280x720,0.3019607843137255,True,1920x1080,1536x864,14.69,1.25,True,True,1,Intel HD Graphics 530,integrated,Chrome 65,Chrome,65,Windows 10,Microsoft Windows,10
1446,7,K52,dotprobe_js,2018-04-23 22:25:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),17.1MB,2190MB,Chrome 65,True,Success,Integrated,1280x720,0.4313725490196079,True,1920x1080,1536x864,14.69,1.25,True,True,1,Intel HD Graphics 530,integrated,Chrome 65,Chrome,65,Windows 10,Microsoft Windows,10
1446,8,K52,dotprobe_js,2018-04-24 19:59:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),24.5MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.611764705882353,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1446,9,K52,dotprobe_js,2018-04-25 20:01:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),23.1MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.6039215686274509,True,1920x1080,1920x1080,22.95,1,True,True,0.9735714285714284,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1517,0,G84,dotprobe_js,2018-04-21 02:30:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),27.6MB,2190MB,Chrome 66,True,Success,Integrated,1280x720,0.392156862745098,False,1280x1024,1280x1024,17.07,1,True,True,0.9142857142857144,Intel HD Graphics 530,integrated,Chrome 66,Chrome,66,Windows 10,Microsoft Windows,10
1517,10,G84,dotprobe_js,2018-05-03 14:55:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),27.6MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5764705882352941,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
1517,13,G84,dotprobe_js,2018-05-07 20:31:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),27.6MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.6196078431372549,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
1517,15,G84,dotprobe_js,2018-05-10 15:00:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),18.2MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.611764705882353,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
1517,1,G84,dotprobe_js,2018-04-22 21:36:00,Windows 8.1,ANGLE (Intel(R) HD Graphics Family Direct3D11 vs_5_0 ps_5_0),21.7MB,2190MB,Chrome 66,True,Success,Microsoft,1280x720,0.7490196078431373,False,2160x1440,1440x960,12.02,1.5,True,True,1,Intel HD Graphics,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1517,2,G84,dotprobe_js,2018-04-23 20:38:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),29.4MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5882352941176471,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1517,3,G84,dotprobe_js,2018-04-24 19:39:00,Windows 8.1,ANGLE (Intel(R) HD Graphics Family Direct3D11 vs_5_0 ps_5_0),31.2MB,2190MB,Chrome 66,True,Success,Microsoft,1280x720,0.13725490196078433,False,2160x1440,1440x960,12.02,1.5,True,True,1,Intel HD Graphics,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1517,4,G84,dotprobe_js,2018-04-25 23:51:00,Windows 8.1,ANGLE (Intel(R) HD Graphics Family Direct3D11 vs_5_0 ps_5_0),27.6MB,2190MB,Chrome 66,True,Success,Microsoft,1280x720,-1,False,2160x1440,1440x960,12.02,1.5,True,True,1,Intel HD Graphics,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1517,5,G84,dotprobe_js,2018-04-26 14:59:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),24.5MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5843137254901961,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
1517,9,G84,dotprobe_js,2018-04-30 20:17:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),24.5MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5725490196078431,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1665,0,R52,dotprobe_js,2018-04-25 19:03:00,Mac OS X 10.9.5,NVIDIA GeForce GTX 780M OpenGL Engine,23.1MB,2190MB,Chrome 64,True,Success,FaceTime,0x0,0.4313725490196079,True,2560x1440,2560x1440,30.6,1,True,True,1,NVIDIA GeForce GTX 780M,dedicated,Chrome 64,Chrome,64,Mac OS X 10.9.5,macOS,10.9.5
1665,1,R52,dotprobe_js,2018-04-30 16:10:00,Windows 10,ANGLE (Intel(R) HD Graphics 630 Direct3D11 vs_5_0 ps_5_0),27.6MB,2190MB,Chrome 65,True,Success,Integrated,1280x720,0.4745098039215686,True,1920x1080,1920x1080,22.95,1,True,True,0.6842857142857143,Intel HD Graphics 630,integrated,Chrome 65,Chrome,65,Windows 10,Microsoft Windows,10
1665,2,R52,dotprobe_js,2018-04-30 18:27:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),29.4MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5607843137254902,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1665,3,R52,dotprobe_js,2018-05-02 19:15:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5411764705882353,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1665,4,R52,dotprobe_js,2018-05-07 18:36:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),29.4MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5647058823529412,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1665,5,R52,dotprobe_js,2018-05-09 18:32:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),24.5MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5215686274509804,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1665,6,R52,dotprobe_js,2018-05-14 18:35:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),24.5MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5803921568627451,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1665,7,R52,dotprobe_js,2018-05-16 18:29:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5764705882352941,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1665,8,R52,dotprobe_js,2018-05-21 18:44:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5568627450980392,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1731,0,S07,dotprobe_js,2018-05-12 02:18:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),27.6MB,2190MB,Chrome 66,True,Success,Integrated,1280x720,0.4196078431372549,True,1280x1024,1280x1024,17.07,1,True,True,0.9142857142857144,Intel HD Graphics 530,integrated,Chrome 66,Chrome,66,Windows 10,Microsoft Windows,10
1731,10,S07,dotprobe_js,2018-05-31 00:05:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5450980392156862,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1731,11,S07,dotprobe_js,2018-06-01 00:00:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.592156862745098,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1731,12,S07,dotprobe_js,2018-06-06 00:00:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5725490196078431,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1731,1,S07,dotprobe_js,2018-05-12 18:39:00,Windows 10,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),37.3MB,2190MB,Chrome 66,True,Success,Logitech,1280x720,0.4980392156862745,True,1920x1080,1920x1080,22.95,1,True,True,1,NVIDIA GeForce GTX 1080,dedicated,Chrome 66,Chrome,66,Windows 10,Microsoft Windows,10
1731,2,S07,dotprobe_js,2018-05-14 23:00:00,Windows 10,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),35.1MB,2190MB,Chrome 66,True,Success,Logitech,1280x720,0.5019607843137255,True,1920x1080,1920x1080,22.95,1,True,True,1,NVIDIA GeForce GTX 1080,dedicated,Chrome 66,Chrome,66,Windows 10,Microsoft Windows,10
1731,3,S07,dotprobe_js,2018-05-16 03:25:00,Windows 10,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),35.1MB,2190MB,Chrome 66,True,Success,Logitech,1280x720,0.2274509803921569,True,1920x1080,1920x1080,22.95,1,True,True,1,NVIDIA GeForce GTX 1080,dedicated,Chrome 66,Chrome,66,Windows 10,Microsoft Windows,10
1731,4,S07,dotprobe_js,2018-05-16 23:59:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),29.4MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5725490196078431,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1731,5,S07,dotprobe_js,2018-05-18 00:15:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5607843137254902,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1731,6,S07,dotprobe_js,2018-05-23 04:00:00,Windows 10,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),37.3MB,2190MB,Chrome 66,True,Success,Logitech,1280x720,0.21176470588235294,True,1920x1080,1920x1080,22.95,1,True,True,1,NVIDIA GeForce GTX 1080,dedicated,Chrome 66,Chrome,66,Windows 10,Microsoft Windows,10
1731,7,S07,dotprobe_js,2018-05-24 00:14:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.592156862745098,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1731,8,S07,dotprobe_js,2018-05-25 00:08:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5647058823529412,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1731,9,S07,dotprobe_js,2018-05-30 03:59:00,Windows 10,ANGLE (NVIDIA GeForce GTX 1080 Direct3D11 vs_5_0 ps_5_0),33.1MB,2190MB,Chrome 66,True,Success,Logitech,1280x720,0.21176470588235294,False,1920x1080,1920x1080,22.95,1,True,True,1,NVIDIA GeForce GTX 1080,dedicated,Chrome 66,Chrome,66,Windows 10,Microsoft Windows,10
1761,0,C23,dotprobe_js,2018-05-17 15:51:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),27.6MB,2190MB,Chrome 66,True,Success,Integrated,1280x720,0.5058823529411764,True,1280x1024,1280x1024,17.07,1,True,True,0.9142857142857144,Intel HD Graphics 530,integrated,Chrome 66,Chrome,66,Windows 10,Microsoft Windows,10
1761,10,C23,dotprobe_js,2018-05-30 15:13:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26MB,2190MB,Chrome 66,True,Success,C922,1280x720,0.5568627450980392,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1761,11,C23,dotprobe_js,2018-06-05 00:34:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 5500 Direct3D11 vs_5_0 ps_5_0),27.6MB,2190MB,Chrome 66,True,Success,Integrated,1280x720,0.4392156862745098,True,1366x768,1366x768,16.32,1,True,True,0.9757142857142858,Intel HD Graphics 5500,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1761,12,C23,dotprobe_js,2018-06-05 00:48:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 5500 Direct3D11 vs_5_0 ps_5_0),29.4MB,2190MB,Chrome 66,True,Success,Integrated,1280x720,0.4470588235294118,True,1366x768,1366x768,16.32,1,True,True,0.9757142857142858,Intel HD Graphics 5500,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
1761,13,C23,dotprobe_js,2018-06-05 01:01:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 5500 Direct3D11 vs_5_0 ps_5_0),24.5MB,2190MB,Chrome 66,True,Success,Integrated,1280x720,0.4274509803921568,True,1366x768,1366x768,16.32,1,True,True,0.9757142857142858,Intel HD Graphics 5500,integrated,Chrome 66,Chrome,66,Windows 8.1,Microsoft Windows,8.1
